id_obbligo,label_ita_obbligo,organizzazione_nome,organizzazione_ipa,classificazione_S13_codice
040601,Obbligo di pubblicazione concernente la dotazione organica,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
040701,Obbligo di pubblicazione concernente il personale non a tempo indeterminato,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
04070101,Obbligo di pubblicazione concernente il costo del personale non a tempo indeterminato,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
040801,Obbligo di pubblicazione dei tassi di assenza trimestrali,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
040901,Obbligo di pubblicazione riguardante gli incarichi conferiti e autorizzati ai dipendenti,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
041001,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione collettiva,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
041101,Obbligo di pubblicazione riguardante i riferimenti alla contrattazione integrativa,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
04110101,Obbligo di pubblicazione riguardante il costo dei contratti integrativi,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
050101,Obbligo di pubblicazione relativo all'elenco dei bandi espletati ,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
050102,Obbligo di pubblicazione relativo ai bandi di concorso,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
060101,Obbligo di pubblicazione del sistema di misurazione e valutazione della Performance,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
060201,Obbligo di pubblicazione del Piano della Performance e Piano esecutivo di gestione,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
060301,Obbligo di pubblicazione della Relazione sulla Performance,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
060401,Obbligo di pubblicazione dell'ammontare complessivo dei premi,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
060501,Obbligo di pubblicazione dei dati relativi ai premi,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
070101,Obbligo di pubblicazione dei dati relativi agli enti pubblici vigilati,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
070201,Obbligo di pubblicazione dei dati relativi alle società  partecipate,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
070301,Obbligo di pubblicazione dei dati relativi agli enti di diritto privato controllati,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
070401,Obbligo di pubblicazione della rappresentazione grafica degli enti controllati,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
080101,Obbligo di pubblicazione relativi alle tipologie di procedimenti amministrativi ,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
080201,Obbligo di pubblicazione dei recapiti dell'ufficio responsabile,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
090101,Obbligo di pubblicazione concernente provvedimenti degli organi di indirizzo politico,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
090201,Obbligo di pubblicazione concernente provvedimenti di dirigenti amministrativi,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
100101,Obbligo di pubblicazione dei dati relativi alle procedure di gara anno corrente,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
100102,Obbligo di pubblicazione dei dati relativi alle procedure di gara anni passati,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
100201,"Obbligo di pubblicazione concernente atti relativi alla programmazione di lavori, opere, servizi e forniture",Ministero del Lavoro e delle Politiche Sociali,m_lps,101
100202,Obbligo di pubblicazione concernente atti relativi alle procedure per l'affidamento di appalti pubblici,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
100203,Obbligo di pubblicazione concernente provvedimenti di esclusione e di ammissione,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
100204,Obbligo di pubblicazione concernente la commissione giudicatrice,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
100205,Obbligo di pubblicazione concernente i contratti di acquisto di beni e servizi,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
100206,Obbligo di pubblicazione concernente i resoconti della gestione finanziaria dei contratti al termine della loro esecuzione,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
110101,"Obbligo di pubblicazione di criteri e modalità  di concessione di sovvenzioni, contributi, sussidi ed ausili finanziari",Ministero del Lavoro e delle Politiche Sociali,m_lps,101
110201,Obbligo di pubblicazione di atti di concessione,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
120101,Obbligo di pubblicazione del bilancio preventivo,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
120102,Obbligo di pubblicazione del bilancio consuntivo,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
120201,Obbligo di pubblicazione del piano degli indicatori e dei risultati attesi di bilancio,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
130101,Obbligo di pubblicazione concernente il patrimonio immobiliare,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
130201,Obbligo di pubblicazione concernente canoni di locazione,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
140101,Obbligo di pubblicazione concernente gli atti degli organismi di valutazione,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
140201,Obbligo di pubblicazione concernente le relazioni degli organi di revisione amministrativa e contabile,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
140301,Obbligo di pubblicazione concernente i rilievi Corte dei conti,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
150101,Obbligo di pubblicazione concernente carta dei servizi e standard di qualità ,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
150201,Obbligo di pubblicazione concernente la class action,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
150301,Obbligo di pubblicazione concernentei costi contabilizzati,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
150401,Obbligo di pubblicazione concernente le liste di attesa,Ministero del Lavoro e delle Politiche Sociali,,101
150401,Obbligo di pubblicazione concernente i dati relativi alle liste d'attesa,Ministero del Lavoro e delle Politiche Sociali,,101
150501,Obbligo di pubblicazione concernente l'utilizzo e gradimento servizi in rete,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
150601,Obbligo di pubblicazione dei dati sui pagamenti,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
150701,Obbligo di pubblicazione dei dati sui pagamenti del SSN,Ministero del Lavoro e delle Politiche Sociali,,101
150801,Obbligo di pubblicazione relativo all'indicatore di tempestività  dei pagamenti,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
15080101,Obbligo di pubblicazione relativo all'indicatore trimestrale di tempestività  dei pagamenti,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
150802,Obbligo di pubblicazione relativo all'ammontare complessivo dei debiti,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
150901,Obbligo di pubblicazione delle informazioni su iBAN e pagamenti informatici,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
160101,Obbligo di pubblicazione relativo ai nuclei di valutazione e verifica degli investimenti pubblici ,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
160201,Obbligo di pubblicazione degli atti di programmazione delle opere pubbliche,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
160301,"Obbligo di pubblicazione di tempi, costi unitari e indicatori di realizzazione delle opere pubbliche in corso o completate.",Ministero del Lavoro e delle Politiche Sociali,m_lps,101
170101,Obbligo di trasparenza concernente gli atti di governo del territorio,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
170102,Obbligo di trasparenza concernente la documentazione relativa a ciascun procedimento di presentazione e approvazione delle proposte di trasformazione urbanistica,Ministero del Lavoro e delle Politiche Sociali,,101
180101,Obbligo di pubblicazione delle informazioni ambientali,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
190101,Obbligo di pubblicazione concernente le strutture sanitarie private accreditate,Ministero del Lavoro e delle Politiche Sociali,,101
200101,Obbligo di pubblicazione concernente gli interventi straordinari e di emergenza,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210102,Obbligo di pubblicazione riguardante il responsabile della prevenzione della corruzione e della trasparenza,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210104,Obbligo di pubblicazione della relazione del responsabile della prevenzione della corruzione e della trasparenza ,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210105,Obbligo di pubblicazione dei provvedimenti adottati dall'A.N.AC. ,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210106,Obbligo di pubblicazione di atti di accertamento delle violazioni ,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210201,"Obbligo di pubblicazione concernente le richeste di accesso civico ""semplice""",Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210202,"Obbligo di pubblicazione concernente le richeste di accesso civico ""generalizzato""",Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210203,Obbligo di pubblicazione del registro degli accessi ,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210301,"Obbligo di pubblicazione Catalogo dei dati, metadati e delle banche dati",Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210302,Obbligo di pubblicazione dei regolamenti su accesso telematico e il riutilizzo dei dati,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
210303,Obbligo di pubblicazione di obiettivi di accessibilità ,Ministero del Lavoro e delle Politiche Sociali,m_lps,101
010101,Obbligo inerente la pubblicazione del Piano triennale per la prevenzione della corruzione e della trasparenza (PTCT),Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
010201,Obbligo di pubblicazione di riferimenti normativi su organizzazione e attività ,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
010202,Obbligo di pubblicazione di atti amministrativi generali,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
010203,Obbligo di pubblicazione di documenti di programmazione strategico-gestionale,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
010204,Obbligo di pubblicazione di statuti e leggi regionali,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,,101
010205,Obbligo di pubblicazione del codice disciplinare e codice di condotta,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
010301,Obbligo di pubblicazione dello scadenzario obblighi amministrativi,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
020102,Obbligo di pubblicazione concernente i titolari di incarichi politici,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
020107,"Obbligo di pubblicazione concernente i titolari di incarichi di amministrazione, di direzione o di governo",Ministero dell’Ambiente e della Tutela del Territorio e del Mare,,101
020106,Obbligo di pubblicazione concernente i titolari cessati dall'incarico,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
020201,Obbligo di pubblicazione delle sanzioni per mancata comunicazione dei dati,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
020301,Obbligo di pubblicazione dei rendiconti gruppi consiliari regionali e provinciali,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,,101
020302,Obbligo di pubblicazione degli atti degli organi di controllo,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,,101
020401,Obbligo di pubblicazione concernente l'articolazione degli uffici,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
020501,Obbligo di pubblicazione dei recapiti degli uffici,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
030101,Obbligo di pubblicazione concernente i titolari di incarichi di collaborazione o consulenza,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
030201,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da organi giurisdizionali o amministrativi,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,,101
030301,Obbligo di pubblicazione concernente gli amministratori e gli esperti nominati da parte dei Prefetti,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,,101
040101,Obbligo di pubblicazione concernente i titolari di incarichi amministrativi di vertice,Ministero dell’Ambiente e della Tutela del Territorio e del Mare,m_amte,101
